net_name,property_id,query_result,elapsed_seconds
ACASXu_2_1.nnet,adversarial_2,SAT,5.156617
ACASXu_2_1.nnet,adversarial_3,SAT,3.591955
ACASXu_2_1.nnet,adversarial_4,SAT,4.646583
ACASXu_2_1.nnet,adversarial_5,SAT,4.065106
ACASXu_2_1.nnet,adversarial_6,SAT,4.728081
ACASXu_2_1.nnet,adversarial_7,SAT,3.898840
ACASXu_2_1.nnet,adversarial_8,SAT,3.259980
ACASXu_2_1.nnet,adversarial_9,SAT,5.396807
ACASXu_2_1.nnet,adversarial_10,SAT,2.906024
ACASXu_2_1.nnet,adversarial_11,SAT,3.067786
ACASXu_2_1.nnet,adversarial_12,SAT,4.104244
ACASXu_2_1.nnet,adversarial_13,SAT,4.125939
ACASXu_2_1.nnet,adversarial_14,SAT,5.541973
ACASXu_2_1.nnet,adversarial_15,SAT,4.439696
ACASXu_2_1.nnet,adversarial_16,SAT,5.302977
ACASXu_2_1.nnet,adversarial_17,SAT,5.546384
ACASXu_2_1.nnet,adversarial_18,SAT,5.370967
ACASXu_2_1.nnet,adversarial_19,SAT,4.135927
ACASXu_2_2.nnet,adversarial_0,SAT,3.773496
ACASXu_2_2.nnet,adversarial_1,UNSAT,3.737912
ACASXu_2_2.nnet,adversarial_2,UNSAT,3.362249
ACASXu_2_2.nnet,adversarial_3,UNSAT,2.978734
ACASXu_2_2.nnet,adversarial_4,UNSAT,3.845429
ACASXu_2_2.nnet,adversarial_5,UNSAT,3.378585
ACASXu_2_2.nnet,adversarial_6,SAT,48.915981
ACASXu_2_2.nnet,adversarial_7,UNSAT,14.183512
ACASXu_2_2.nnet,adversarial_8,UNSAT,3.641779
ACASXu_2_2.nnet,adversarial_9,UNSAT,3.709153
ACASXu_2_2.nnet,adversarial_10,UNSAT,3.857692
ACASXu_2_2.nnet,adversarial_11,SAT,3.055372
ACASXu_2_2.nnet,adversarial_12,UNSAT,4.020085
ACASXu_2_2.nnet,adversarial_13,UNSAT,3.409318
ACASXu_2_2.nnet,adversarial_14,UNSAT,3.707133
ACASXu_2_2.nnet,adversarial_15,UNSAT,3.832912
ACASXu_2_2.nnet,adversarial_16,SAT,3.309556
ACASXu_2_2.nnet,adversarial_17,UNSAT,3.126980
ACASXu_2_2.nnet,adversarial_18,UNSAT,8.438756
ACASXu_2_2.nnet,adversarial_19,UNSAT,4.647695
ACASXu_2_3.nnet,adversarial_0,SAT,5.594250
ACASXu_2_3.nnet,adversarial_1,UNSAT,4.041751
ACASXu_2_3.nnet,adversarial_2,UNSAT,3.114116
ACASXu_2_3.nnet,adversarial_3,UNSAT,4.148965
ACASXu_2_3.nnet,adversarial_4,UNSAT,3.591326
ACASXu_2_3.nnet,adversarial_5,UNSAT,4.097532
